Unique_ID,Subregion,E/I,"Axonal-dendritic pattern (ax=1, de=2)",p,Projection patterning,Hippocampome neuronal  class,Neurite,Neurite_ID,Total_length (micron),%_of_neurite_tree,Density,Avg_max_path_length (micron),Avg_mean_path_length (micron),Reference_ID
6018,EC,E,223000,,,LIII Stellate,EC:V:A,91,1341.3789053969,30.3248740989,0.0208316375,767.2340425532,609.414893617,800200
6018,EC,E,223000,,,LIII Stellate,EC:VI:A,94,276.4874135839,6.250617162,0.0098610419,831.3829787234,799.3085106383,800200
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:I:D,80,3144.4889297581,9.2002430201,0.0816344033,854.4827586207,748.078817734,800202
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:II:D,83,4129.412897401,12.0819640441,0.0805412371,622.7914614122,549.5566502463,800202
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:II:A,82,577.6458727336,4.1468230921,0.0131443299,561.4778325123,511.6256157635,800202
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:III:D,86,7789.7244896573,22.7914169727,0.0844072165,457.4384236453,317.7339901478,800202
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:III:A,85,3268.4724451592,23.4638169358,0.0413189331,461.7733990148,274.9753694581,800202
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:IV:D,89,2255.8392742374,6.6002043578,0.0855526919,189.2610837438,161.724137931,800202
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:IV:A,88,533.1493419208,3.8273899408,0.0235896334,103.4482758621,70.4433497537,800202
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:V:D,92,14471.822457006,42.3421059899,0.1753047038,225.4679802956,119.7536945813,800202
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:V:A,91,5210.5437581802,37.4056220235,0.0736376941,583.1527093596,291.5763546798,800202
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:VI:D,95,2387.0366211491,6.9840656154,0.0336017219,352.0689655172,266.5024630542,800202
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:VI:A,94,4340.029809915,31.1563480079,0.0712757759,590.5418719212,476.4532019704,800202
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:I:D,80,2492.1924483126,11.2386743205,0.068840047,695.6018518519,630.4814814815,800204
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:II:D,83,4256.5529322755,19.1951517091,0.0853096999,583.6296296296,500.6481481481,800204
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:II:A,82,882.0323988036,5.542446257,0.0265164984,560.6944444444,508.9351851852,800204
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:III:D,86,4182.0399706601,18.8591315479,0.0482805587,382.2222222222,251.8981481481,800204
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:III:A,85,5906.0392670814,37.1119079913,0.1022755202,477.9212962963,347.5972222222,800204
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:IV:D,89,1393.1262644865,6.2823769426,0.0557745579,178.5185185185,114.0740740741,800204
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:IV:A,88,1754.3071478719,11.0235781572,0.1053519426,326.2962962963,287.9166666667,800204
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:V:D,92,9739.4650244698,43.9206352381,0.1243234368,302.0833333333,155,800204
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:V:A,91,5558.0164265209,34.9250292637,0.1064214054,511.0185185185,255.5092592593,800204
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:VI:D,95,111.769442423,0.5040302418,0.0033560622,346.4814814815,328.2407407407,800204
6095,EC,E,223331,,,LIII-V Bipolar Pyramidal,EC:VI:A,94,1813.7401053508,11.3970383308,0.0816908161,601.2962962963,399.8611111111,800204
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horiz,EC:I:D,80,3829.9178419877,13.8098883197,0.1714926392,640.625,578.125,800206
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horiz,EC:II:D,83,1229.1009788528,4.4318828633,0.038183171,485.9090909091,413.4545454545,800206
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horiz,EC:III:D,86,1334.1569969744,4.810693046,0.0235945322,341,224.9318181818,800206
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horiz,EC:IV:D,89,3091.2597249358,11.1464405582,0.1906216434,196.3068181818,191.875,800206
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horiz,EC:V:D,92,18248.7202462532,65.8010952129,0.3437756358,341.1363636364,187.5568181818,800206
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horiz,EC:V:A,91,1385.7129851422,73.8071570577,0.0304552912,186.4545454545,93.2272727273,800206
6085,EC,E,220233,p,DG_1000,LIV-V Pyramidal-Horiz,EC:VI:A,94,491.7648102154,26.1928429423,0.026265949,278.4659090909,232.4602272727,800206
6086,EC,E,000333,p,SUB_111,LIV-VI Deep Multipolar,EC:II:A,82,649.4259295979,4.2311507937,0.0171698873,596.9536423841,516.8874172185,800208
6086,EC,E,000333,p,SUB_111,LIV-VI Deep Multipolar,EC:III:D,86,996.7254155904,11.1268503435,0.0174835292,229.5364238411,176.2913907285,800208
6086,EC,E,000333,p,SUB_111,LIV-VI Deep Multipolar,EC:III:A,85,1643.7404243868,10.7093253968,0.0240273326,436.821192053,280.9933774834,800208
6086,EC,E,000333,p,SUB_111,LIV-VI Deep Multipolar,EC:IV:D,89,1516.9767464524,16.9346270982,0.0944312796,167.6821192053,117.8145695364,800208
6086,EC,E,000333,p,SUB_111,LIV-VI Deep Multipolar,EC:IV:A,88,1062.0740583694,6.9196428571,0.0550947867,125.1655629139,84.6357615894,800208
6086,EC,E,000333,p,SUB_111,LIV-VI Deep Multipolar,EC:V:D,92,4304.7625364615,48.0558113181,0.0828166195,286.6225165563,145.3642384106,800208
6086,EC,E,000333,p,SUB_111,LIV-VI Deep Multipolar,EC:V:A,91,10012.4271982913,65.2331349206,0.1605189923,508.7417218543,254.3708609272,800208
6086,EC,E,000333,p,SUB_111,LIV-VI Deep Multipolar,EC:VI:D,95,2139.3749849592,23.8827112402,0.0929130387,428.6092715232,359.6026490066,800208
6086,EC,E,000333,p,SUB_111,LIV-VI Deep Multipolar,EC:VI:A,94,1981.0155554676,12.9067460317,0.0716962416,513.7748344371,399.2715231788,800208
6086,EC,E,000333,p,SUB_111,LIV-VI Deep Multipolar,EC:III:A,85,342.9847999629,2.735532535,0.0059224619,876.7307692308,858.0288461538,800210
6086,EC,E,000333,p,SUB_111,LIV-VI Deep Multipolar,EC:IV:D,89,417.7536440013,2.2027394599,0.0131502639,429.7115384615,414.0384615385,800210
6086,EC,E,000333,p,SUB_111,LIV-VI Deep Multipolar,EC:IV:A,88,529.6766158782,4.2245242818,0.0442625475,699.2307692308,643.0048076923,800210
6086,EC,E,000333,p,SUB_111,LIV-VI Deep Multipolar,EC:V:D,92,11399.5619504215,60.1078298038,0.1083928947,460.8317307692,282.7884615385,800210
6086,EC,E,000333,p,SUB_111,LIV-VI Deep Multipolar,EC:V:A,91,5243.64496774,41.8215658903,0.0747889076,601.0336538462,407.7884615385,800210
6086,EC,E,000333,p,SUB_111,LIV-VI Deep Multipolar,EC:VI:D,95,7147.8707841855,37.6894307364,0.16165625,180.9615384615,90.4807692308,800210
6086,EC,E,000333,p,SUB_111,LIV-VI Deep Multipolar,EC:VI:A,94,6421.8299967977,51.2183772929,0.2178541667,244.25,122.125,800210
6033,EC,E,001331,,,MEC LV Multipolar-PC,EC:III:D,86,471.9755631615,4.7467406984,0.0081160068,471.0169491525,442.7542372881,800212
6033,EC,E,001331,,,MEC LV Multipolar-PC,EC:III:A,85,3139.1516885846,4.5130377944,0.035986858,585,496.2288135593,800212
6033,EC,E,001331,,,MEC LV Multipolar-PC,EC:IV:D,89,1455.9796615876,14.6430418334,0.0859370008,504.1525423729,437.4152542373,800212
6033,EC,E,001331,,,MEC LV Multipolar-PC,EC:IV:A,88,1305.1044457261,1.876298527,0.051354546,407.4576271186,365,800212
6033,EC,E,001331,,,MEC LV Multipolar-PC,EC:V:D,92,7671.2266705134,77.150866879,0.1454536125,375.5084745763,185.3389830508,800212
6033,EC,E,001331,,,MEC LV Multipolar-PC,EC:V:A,91,11753.2469726614,16.8971916801,0.1485683498,320.4237288136,161.2711864407,800212
6033,EC,E,001331,,,MEC LV Multipolar-PC,EC:VI:D,95,343.9684293453,3.4593505893,0.0156867101,168.0508474576,149.1525423729,800212
6033,EC,E,001331,,,MEC LV Multipolar-PC,EC:VI:A,94,53359.8955139509,76.7134719985,1.6223217812,392.7118644068,318.1779661017,800212
6033,EC,E,001331,,,MEC LV Multipolar-PC,EC:III:D,86,23908.0159697172,11.8753040205,0.0283464169,7049.3333333333,4805.3333333333,800214
6033,EC,E,001331,,,MEC LV Multipolar-PC,EC:III:A,85,160879.019376064,24.8838256911,0.1059696595,8741.6,6517.6,800214
6033,EC,E,001331,,,MEC LV Multipolar-PC,EC:IV:D,89,33675.6007666061,16.7269420299,0.1454689253,4225.3333333333,3376,800214
6033,EC,E,001331,,,MEC LV Multipolar-PC,EC:IV:A,88,33845.064530737,5.2349566125,0.0812227556,5944,5288,800214
6033,EC,E,001331,,,MEC LV Multipolar-PC,EC:V:D,92,138896.418334487,68.9909692701,0.1808590263,6838.6666666667,3419.3333333333,800214
6033,EC,E,001331,,,MEC LV Multipolar-PC,EC:V:A,91,392667.127755384,60.7354545023,0.2840541784,5490,2866,800214
6033,EC,E,001331,,,MEC LV Multipolar-PC,EC:VI:D,95,4845.4714467566,2.4067846795,0.0143000754,3220,2691.3333333333,800214
6033,EC,E,001331,,,MEC LV Multipolar-PC,EC:VI:A,94,59129.2284544012,9.1457631941,0.096946469,4568.6666666667,4846,800214
6021,EC,E,220033,,,LV Deep Pyramidal,EC:I:D,80,1199.8202337204,7.1830582848,0.0108665849,1476.0914760915,1386.3617463618,800216
6021,EC,E,220033,,,LV Deep Pyramidal,EC:II:D,83,3492.703787935,20.9100448345,0.0142505152,1356.340956341,1164.8648648649,800216
6021,EC,E,220033,,,LV Deep Pyramidal,EC:III:D,86,1147.2384704896,6.8682629018,0.0036549337,903.2016632017,670.7276507277,800216
6021,EC,E,220033,,,LV Deep Pyramidal,EC:IV:D,89,162.525449986,0.9730039111,0.0023525613,438.2536382536,381.7879417879,800216
6021,EC,E,220033,,,LV Deep Pyramidal,EC:V:D,92,7684.9043655157,46.0078221883,0.0302549369,751.9334719335,384.2827442827,800216
6021,EC,E,220033,,,LV Deep Pyramidal,EC:V:A,91,148.1849691049,16.847826087,0.000583394,104.1164241164,52.0582120582,800216
6021,EC,E,220033,,,LV Deep Pyramidal,EC:VI:D,95,3016.2811453289,18.0578078794,0.0141983874,455.2182952183,332.0582120582,800216
6021,EC,E,220033,,,LV Deep Pyramidal,EC:VI:A,94,731.3645249371,83.152173913,0.0034427152,447.7338877339,275.9251559252,800216
6002,EC,E,331131,p,DG_1100-SUB_101,MEC LV Pyramidal,EC:I:D,80,2845.8698104139,12.6715048104,0.0831596296,767.138047138,728.4848484848,800218
6002,EC,E,331131,p,DG_1100-SUB_101,MEC LV Pyramidal,EC:I:A,79,2287.6446916705,14.5169355475,0.0668476417,988.1818181818,845.9595959596,800218
6002,EC,E,331131,p,DG_1100-SUB_101,MEC LV Pyramidal,EC:II:D,83,2386.7649022052,10.6272967333,0.0506459448,651.6161616162,580.8080808081,800218
6002,EC,E,331131,p,DG_1100-SUB_101,MEC LV Pyramidal,EC:II:A,82,3033.742008624,19.2515198568,0.064374472,1002.7272727273,755.7070707071,800218
6002,EC,E,331131,p,DG_1100-SUB_101,MEC LV Pyramidal,EC:III:D,86,2734.7224613625,12.1766107141,0.0312808349,495.101010101,379.595959596,800218
6002,EC,E,331131,p,DG_1100-SUB_101,MEC LV Pyramidal,EC:III:A,85,1802.4118618564,11.4377450851,0.0206166983,508.6868686869,378.9898989899,800218
6002,EC,E,331131,p,DG_1100-SUB_101,MEC LV Pyramidal,EC:IV:D,89,870.1012623504,3.8742082618,0.0386571344,248.4848484848,217.1717171717,800218
6002,EC,E,331131,p,DG_1100-SUB_101,MEC LV Pyramidal,EC:IV:A,88,976.6865933437,6.1978577256,0.0433925413,266.8181818182,199.0404040404,800218
6002,EC,E,331131,p,DG_1100-SUB_101,MEC LV Pyramidal,EC:V:D,92,13621.3564636015,60.6503794804,0.1744645589,577.5757575758,288.7878787879,800218
6002,EC,E,331131,p,DG_1100-SUB_101,MEC LV Pyramidal,EC:V:A,91,6046.7475715294,38.3714503777,0.0774477307,272.6262626263,136.3131313131,800218
6002,EC,E,331131,p,DG_1100-SUB_101,MEC LV Pyramidal,EC:VI:A,94,1611.2218323314,10.2244914072,0.0511453397,287.4747474747,183.0808080808,800218
6023,EC,E,213330,,,MEC LV Superficial PC,EC:I:D,80,2950.7132799669,22.6327944573,0.0816525277,676.6530612245,603.6326530612,800220
6023,EC,E,213330,,,MEC LV Superficial PC,EC:II:D,83,846.1891780875,6.4905071833,0.0183265583,519.4285714286,449.306122449,800220
6023,EC,E,213330,,,MEC LV Superficial PC,EC:II:A,82,1174.849993329,21.350530299,0.0339261518,597.2244897959,529.9183673469,800220
6023,EC,E,213330,,,MEC LV Superficial PC,EC:III:D,86,2926.0783824532,22.4438379173,0.0348760254,379.1836734694,246.0816326531,800220
6023,EC,E,213330,,,MEC LV Superficial PC,EC:III:A,85,2578.159333838,46.8528486916,0.0409722222,685.5510204082,396.8979591837,800220
6023,EC,E,213330,,,MEC LV Superficial PC,EC:IV:D,89,1635.2879587625,12.5431150835,0.0708333333,141.9183673469,104.7346938776,800220
6023,EC,E,213330,,,MEC LV Superficial PC,EC:IV:A,88,636.9880642812,11.5759739914,0.0367886179,108.2448979592,71.9183673469,800220
6023,EC,E,213330,,,MEC LV Superficial PC,EC:V:D,92,4453.4420282988,34.159143397,0.0588080387,186.6530612245,93.6326530612,800220
6023,EC,E,213330,,,MEC LV Superficial PC,EC:V:A,91,1112.676204366,20.2206470181,0.0195906312,150.7755102041,75.387755102,800220
6023,EC,E,213330,,,MEC LV Superficial PC,EC:VI:D,95,225.6243788154,1.7306019615,0.0066968431,234.7755102041,211.0204081633,800220
6052,EC,E,000023,,,MEC LV-VI PC-Polymorph,EC:V:D,92,4730.0637381908,29.3123818526,0.0388372311,568.4577114428,444.5273631841,800222
6052,EC,E,000023,,,MEC LV-VI PC-Polymorph,EC:V:A,91,393.8315290738,14.8811361531,0.0037725807,410.1492537313,375.223880597,800222
6052,EC,E,000023,,,MEC LV-VI PC-Polymorph,EC:VI:D,95,11406.6793009251,70.6876181474,0.2331462863,718.0945273632,363.7164179104,800222
6052,EC,E,000023,,,MEC LV-VI PC-Polymorph,EC:VI:A,94,2252.6836631874,85.1188638469,0.053717559,340.2985074627,170.1492537313,800222
6078,EC,E,001133,,,LEC LVI Multipolar-PC,EC:I:A,79,405.5196599848,2.9565134191,0.0128194491,1269.8904109589,1211.9315068493,800224
6078,EC,E,001133,,,LEC LVI Multipolar-PC,EC:II:A,82,618.7783808506,4.5113141654,0.0137913888,1153.9726027397,1065.8219178082,800224
6078,EC,E,001133,,,LEC LVI Multipolar-PC,EC:III:A,85,2177.8636755493,15.8781036215,0.0272764629,977.6712328767,791.301369863,800224
6078,EC,E,001133,,,LEC LVI Multipolar-PC,EC:IV:A,88,1434.4109655772,10.4578290198,0.0608845811,605.4794520548,508.0821917808,800224
6078,EC,E,001133,,,LEC LVI Multipolar-PC,EC:V:D,92,1807.1215915826,25.0819672131,0.0247483825,525.7534246575,396.5753424658,800224
6078,EC,E,001133,,,LEC LVI Multipolar-PC,EC:V:A,91,5739.6124043476,41.8456680859,0.0786035226,403.1506849315,239.9315068493,800224
6078,EC,E,001133,,,LEC LVI Multipolar-PC,EC:VI:D,95,5397.7422702828,74.9180327869,0.1654198842,256.8493150685,133.698630137,800224
6078,EC,E,001133,,,LEC LVI Multipolar-PC,EC:VI:A,94,3339.9596590979,24.3505716883,0.1023568211,397.397260274,198.698630137,800224
6048,EC,I,030000,,,LII Axo-Axonic,EC:I:D,80,456.6512917649,23.7001358528,0.008479257,242.0598122175,229.6279123681,800226
6048,EC,I,030000,,,LII Axo-Axonic,EC:II:D,83,1470.1363629618,76.2998641472,0.0237132,208.1256520227,104.0628260114,800226
6048,EC,I,030000,,,LII Axo-Axonic,EC:II:A,82,1988.1821483564,55.9236947791,0.0320692435,361.8291410687,180.9145705344,800226
6048,EC,I,030000,,,LII Axo-Axonic,EC:III:A,85,1566.9873664784,44.0763052209,0.0165560416,309.6673235192,242.4365364553,800226
6096,EC,I,031000,,,MEC LII Basket,EC:I:A,79,1891.138965797,3.1381152232,0.0162319751,274.5,242,800228
6096,EC,I,031000,,,MEC LII Basket,EC:II:D,83,6418.062663144,93.4916647636,0.0548685692,298.8181818182,149.4090909091,800228
6096,EC,I,031000,,,MEC LII Basket,EC:II:A,82,43484.6999278236,72.1575734452,0.3717544361,657.8181818182,341.0454545455,800228
6096,EC,I,031000,,,MEC LII Basket,EC:III:D,86,446.7874594519,6.5083352364,0.0025393525,156.1909090909,136,800228
6096,EC,I,031000,,,MEC LII Basket,EC:III:A,85,14887.689730742,24.7043113316,0.0846153846,550.3181818182,497.3636363636,800228
6040,EC,I,233000,,,MEC LIII Superficial MPI,EC:I:D,80,4732.2069609625,18.43316813,0.0317351005,708.5393258427,637.9213483146,800230
6040,EC,I,233000,,,MEC LIII Superficial MPI,EC:I:A,79,7715.7052605917,9.5753085854,0.0724402287,1048.3707865169,856.8820224719,800230
6040,EC,I,233000,,,MEC LIII Superficial MPI,EC:II:D,83,6619.4061884679,25.7842964603,0.0449683217,630,569.7191011236,800230
6040,EC,I,233000,,,MEC LIII Superficial MPI,EC:II:A,82,46408.6408254114,57.5938351616,0.4413819126,594.5505617978,429.3483146067,800230
6040,EC,I,233000,,,MEC LIII Superficial MPI,EC:III:D,86,14320.6257602595,55.7825354097,0.0640962267,385.9176029963,205.4494382022,800230
6040,EC,I,233000,,,MEC LIII Superficial MPI,EC:III:A,85,26454.8351670333,32.830856253,0.165769094,561.4606741573,281.9662921348,800230
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SO:D,62,3758.9369882931,18.8414935827,0.0142357049,,,800232
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SO:A,61,27416.8990712389,26.4530405311,0.0415329,,,800232
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SP:D,59,4231.7555992704,21.2114744715,0.0322583025,,,800232
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SP:A,58,70594.7410753193,68.1129380129,0.1793791771,,,800232
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SR:D,56,8553.7009131193,42.8750206149,0.0217666892,,,800232
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SR:A,55,5632.0186571584,5.434021456,0.0057327419,,,800232
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SLM:D,53,3405.9197363805,17.0720113309,0.0219320875,,,800232
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SO:D,62,14075.8091952925,36.3315222608,0.0688065389,,,800234
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SO:A,61,13015.6513643019,54.1913368651,0.0716568852,,,800234
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SP:D,59,841.2460473407,2.1713671358,0.0179244984,,,800234
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SP:A,58,7956.0882117613,33.1255842942,0.1179276681,,,800234
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SR:D,56,6633.2734307556,17.1213546566,0.0298859588,,,800234
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SR:A,55,3046.2162767515,12.6830788408,0.0095475551,,,800234
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SLM:D,53,17192.3617491012,44.3757559468,0.0881167774,,,800234
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SO:D,62,7993.111839564,28.2075843805,0.0348893938,,,800236
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SO:A,61,38539.7004537665,52.2706109102,0.0841115959,,,800236
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SP:D,59,1828.228736776,6.4517946695,0.0300520991,,,800236
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SP:A,58,34046.5688683624,46.1766680382,0.2798257241,,,800236
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SR:D,56,4426.0699199503,15.6195413309,0.0380583354,,,800236
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SR:A,55,1144.8384316755,1.5527210516,0.0021875763,,,800236
4036,CA1,I,2232,,,CA1 Axo-Axonic,CA1:SLM:D,53,14089.3365705778,49.7210796191,0.0952391232,,,800236
4078,CA1,I,2232,,,CA1 Basket,CA1:SO:D,62,9549.3870841328,33.7962777969,0.0874837875,,,800238
4078,CA1,I,2232,,,CA1 Basket,CA1:SO:A,61,23991.0828885731,34.3205874094,0.2072277092,,,800238
4078,CA1,I,2232,,,CA1 Basket,CA1:SP:D,59,2307.9081522392,8.1679278843,0.0805796635,,,800238
4078,CA1,I,2232,,,CA1 Basket,CA1:SP:A,58,37952.0003846324,54.2924616039,0.7950470859,,,800238
4078,CA1,I,2232,,,CA1 Basket,CA1:SR:D,56,9875.441685809,34.9502190706,0.1406097693,,,800238
4078,CA1,I,2232,,,CA1 Basket,CA1:SR:A,55,7959.8079634211,11.3869509867,0.1007416441,,,800238
4078,CA1,I,2232,,,CA1 Basket,CA1:SLM:D,53,6522.9992317095,23.0855752481,0.1011647822,,,800238
4078,CA1,I,2232,,,CA1 Basket,CA1:SO:D,62,10068.7247786511,22.3663927254,0.1029095291,,,800240
4078,CA1,I,2232,,,CA1 Basket,CA1:SO:A,61,2877.2296967852,8.9662412651,0.0294073341,,,800240
4078,CA1,I,2232,,,CA1 Basket,CA1:SP:D,59,1356.5862544636,3.0134839913,0.0608037435,,,800240
4078,CA1,I,2232,,,CA1 Basket,CA1:SP:A,58,27496.335609453,85.6861651521,0.7189099917,,,800240
4078,CA1,I,2232,,,CA1 Basket,CA1:SR:D,56,30466.2093652638,67.6768129527,0.1412044266,,,800240
4078,CA1,I,2232,,,CA1 Basket,CA1:SR:A,55,1716.0206387705,5.3475935829,0.0079533921,,,800240
4078,CA1,I,2232,,,CA1 Basket,CA1:SLM:D,53,3125.6842187176,6.9433103306,0.1293231118,,,800240
4078,CA1,I,2232,,,CA1 Basket,CA1:SO:D,62,5442.4875432908,21.9516438223,0.0481063905,,,800242
4078,CA1,I,2232,,,CA1 Basket,CA1:SO:A,61,18874.5893789677,32.7141230549,0.125125004,,,800242
4078,CA1,I,2232,,,CA1 Basket,CA1:SP:D,59,1179.1572493397,4.7559943394,0.0442248824,,,800242
4078,CA1,I,2232,,,CA1 Basket,CA1:SP:A,58,32009.5517717949,55.4801163919,0.6548368632,,,800242
4078,CA1,I,2232,,,CA1 Basket,CA1:SR:D,56,13510.8726808131,54.4945417806,0.0786145826,,,800242
4078,CA1,I,2232,,,CA1 Basket,CA1:SR:A,55,6811.3970952523,11.8057605533,0.0297246791,,,800242
4078,CA1,I,2232,,,CA1 Basket,CA1:SLM:D,53,4660.5576481357,18.7978200577,0.0723348816,,,800242
4079,CA1,I,2232,,,CA1 BC CCK+,CA1:SO:D,62,9036.142887815,17.9570087172,0.0480859146,,,800244
4079,CA1,I,2232,,,CA1 BC CCK+,CA1:SO:A,61,47252.4408897011,23.5860678105,0.3076865702,,,800244
4079,CA1,I,2232,,,CA1 BC CCK+,CA1:SP:D,59,1739.2817814316,3.4563749709,0.0328272406,,,800244
4079,CA1,I,2232,,,CA1 BC CCK+,CA1:SP:A,58,60421.1027115747,30.1592086866,0.8552918632,,,800244
4079,CA1,I,2232,,,CA1 BC CCK+,CA1:SR:D,56,16291.6111183942,32.3753847746,0.0720264074,,,800244
4079,CA1,I,2232,,,CA1 BC CCK+,CA1:SR:A,55,85508.8301046302,42.6817541543,0.283530606,,,800244
4079,CA1,I,2232,,,CA1 BC CCK+,CA1:SLM:D,53,23253.9448951653,46.2112315373,0.1203821004,,,800244
4079,CA1,I,2232,,,CA1 BC CCK+,CA1:SLM:A,52,7158.1038560461,3.5729693486,0.037056404,,,800244
4079,CA1,I,2232,,,CA1 BC CCK+,CA1:SO:D,62,5208.5358522273,27.2443687204,0.0461015009,,,800246
4079,CA1,I,2232,,,CA1 BC CCK+,CA1:SP:D,59,2492.7779072967,13.0390118013,0.0525529165,,,800246
4079,CA1,I,2232,,,CA1 BC CCK+,CA1:SP:A,58,15489.8076841378,87.57007068,0.2177047988,,,800246
4079,CA1,I,2232,,,CA1 BC CCK+,CA1:SR:D,56,5554.8614531065,29.0558993761,0.0362122993,,,800246
4079,CA1,I,2232,,,CA1 BC CCK+,CA1:SR:A,55,2198.6646030922,12.42992932,0.0143331569,,,800246
4079,CA1,I,2232,,,CA1 BC CCK+,CA1:SLM:D,53,5861.6685725576,13.0390118013,0.0567943693,,,800246
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SO:D,62,7718.0468102187,31.2311406156,0.0601413952,,,800246
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SO:A,61,90306.4297566837,39.1644152187,0.4691303225,,,800246
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SP:D,59,4040.4782898585,16.3498290082,0.0558658258,,,800246
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SP:A,58,32921.3224547796,14.2774367854,0.3641503274,,,800246
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SR:D,56,12954.1387927391,52.4190303762,0.0420287342,,,800246
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SR:A,55,107355.110452203,46.5581479959,0.2786444997,,,800246
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SO:D,62,5751.2974416052,33.7694603296,0.0335572823,,,800250
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SO:A,61,60870.46423765,33.419107944,0.0887907195,,,800250
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SP:D,59,2260.3592922734,13.2719815357,0.0381340182,,,800250
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SP:A,58,8890.2124224682,4.880905252,0.0499949312,,,800250
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SR:D,56,8770.0338158786,51.4943475001,0.022535668,,,800250
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SR:A,55,109512.755254805,60.1247030879,0.1407031684,,,800250
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SLM:D,53,249.3706086735,1.4642106346,0.0006392975,,,800250
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SLM:A,52,2869.2642323275,1.575283716,0.0073557729,,,800250
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SO:D,62,3325.7111643412,29.8184419531,0.0178434166,,,800252
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SO:A,61,11034.5995724652,18.1115599829,0.0338307805,,,800252
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SP:D,59,1648.4415463913,14.7799842305,0.0237051367,,,800252
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SP:A,58,1132.8121755607,1.859333049,0.0093086944,,,800252
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SR:D,56,5990.7062239726,53.7128803346,0.0196625455,,,800252
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SR:A,55,47403.8325773071,77.8059368178,0.1037251124,,,800252
